"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"A1BG",0,0,0,0,4,0,0,0,0,4,4,4
"ABCB6",0,0,0,0,4,0,0,0,0,4,4,4
"ABCD3",0,0,0,0,4,0,0,0,0,4,4,4
"ABHD10",0,0,0,0,4,0,0,0,0,4,4,4
"AC005324.2",0,0,0,0,4,0,0,0,0,4,4,4
"AC008397.2",0,0,0,0,4,0,0,0,0,4,4,4
"AC011455.2",0,0,0,0,4,0,0,0,0,4,4,4
"AC097636.1",0,0,0,0,4,0,0,0,0,4,4,4
"AC105001.2",0,0,0,0,4,0,0,0,0,4,4,4
"AC127029.3",0,0,0,0,3,1,0,0,0,4,4,4
"AC134980.2",0,0,0,0,4,0,0,0,0,4,4,4
"ACAP1",0,0,0,0,4,0,0,0,0,4,4,4
"ACD",0,0,0,0,3,1,0,0,0,4,4,4
"ACER1",0,0,0,0,3,1,0,0,0,4,4,4
"ACHE",0,0,0,0,4,0,0,0,0,4,4,4
"ACSL3",0,0,0,0,3,1,0,0,0,4,4,4
"ACSM4",0,0,0,0,3,0,1,0,0,4,4,4
"ACSS1",0,0,0,0,2,1,0,1,0,4,4,4
"ACTN4",0,1,0,0,3,0,0,0,0,4,4,4
"ACTR1A",0,0,0,0,4,0,0,0,0,4,4,4
"ACTR5",1,0,0,0,3,0,0,0,0,4,4,4
"ACTRT3",0,0,0,0,4,0,0,0,0,4,4,4
"ADAM32",0,0,0,0,4,0,0,0,0,4,4,4
"ADAM9",0,0,0,0,3,1,0,0,0,4,4,4
"ADAMTS8",1,0,0,0,3,0,0,0,0,4,4,4
"ADGRG5",0,0,0,0,4,0,0,0,0,4,4,4
"ADIPOR2",0,0,0,0,4,0,0,0,0,4,4,4
"ADRA2C",0,0,0,0,4,0,0,0,0,4,4,4
"AFAP1",0,0,0,0,4,0,0,0,0,4,4,4
"AFTPH",0,0,0,0,4,0,0,0,0,4,4,4
"AGA",0,0,0,0,3,0,0,1,0,4,4,4
"AGER",0,0,0,0,4,0,0,0,0,4,4,4
"AGFG2",0,0,0,0,4,0,0,0,0,4,4,4
"AGGF1",0,0,0,0,4,0,0,0,0,4,4,4
"AGPS",0,0,0,0,3,0,0,1,0,4,4,4
"AJUBA",0,0,0,0,3,1,0,0,0,4,4,4
"AKAP10",0,0,0,0,4,0,0,0,0,4,4,4
"AKR1C3",0,0,0,0,4,0,0,0,0,4,4,4
"AKR1C4",0,0,0,0,3,1,0,0,0,4,4,4
"AL441992.2",0,0,0,0,4,0,0,0,0,4,4,4
"ALDH1A3",1,0,0,0,3,0,0,0,0,4,4,4
"ALDH7A1",0,0,0,0,4,0,0,0,0,4,4,4
"ALDOA",0,1,0,0,3,0,0,0,0,4,4,4
