"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"SIGMAR1",0,0,0,0,3,0,0,0,0,3,3,3
"SIRPD",0,0,0,0,3,0,0,0,0,3,3,3
"SIRT2",0,0,0,0,3,0,0,0,0,3,3,3
"SKI",0,0,0,0,3,0,0,0,0,3,3,3
"SKP2",0,0,0,0,3,0,0,0,0,3,3,3
"SLC16A2",0,0,0,0,3,0,0,0,0,3,3,3
"SLC22A18",0,0,0,0,3,0,0,0,0,3,3,3
"SLC22A25",0,0,0,0,3,0,0,0,0,3,3,3
"SLC25A1",0,0,2,0,1,0,0,0,0,3,3,3
"SLC25A26",1,0,0,0,1,1,0,0,0,3,3,3
"SLC25A30",0,0,0,0,2,1,0,0,0,3,3,3
"SLC25A45",0,0,0,0,2,1,0,0,0,3,3,3
"SLC30A5",0,0,1,0,2,0,0,0,0,3,3,3
"SLC35A2",0,0,0,0,3,0,0,0,0,3,3,3
"SLC35D2",0,0,0,0,3,0,0,0,0,3,3,3
"SLC35E4",0,0,0,0,3,0,0,0,0,3,3,3
"SLC39A9",0,0,0,0,3,0,0,0,0,3,3,3
"SLC49A4",0,0,0,0,3,0,0,0,0,3,3,3
"SLC51A",0,0,0,0,2,1,0,0,0,3,3,3
"SLC7A6",1,0,0,0,2,0,0,0,0,3,3,3
"SLC9A3R2",0,0,0,0,1,2,0,0,0,3,3,3
"SLFN14",0,0,0,0,3,0,0,0,0,3,3,3
"SLPI",2,1,0,0,0,0,0,0,0,3,3,3
"SMAP1",3,0,0,0,0,0,0,0,0,3,3,3
"SMIM21",0,0,0,0,2,0,0,0,1,3,3,3
"SMNDC1",0,2,0,0,1,0,0,0,0,3,3,3
"SMPDL3A",0,0,0,0,3,0,0,0,0,3,3,3
"SMR3B",0,0,0,0,2,0,0,0,1,3,3,3
"SMTNL2",0,0,0,0,3,0,0,0,0,3,3,3
"SMURF2",0,0,0,1,2,0,0,0,0,3,3,3
"SNAI2",0,0,0,0,3,0,0,0,0,3,3,3
"SNAP25",0,1,0,0,2,0,0,0,0,3,3,3
"SNF8",0,0,0,0,3,0,0,0,0,3,3,3
"SNRNP27",0,0,0,0,3,0,0,0,0,3,3,3
"SNRPE",0,0,0,0,3,0,0,0,0,3,3,3
"SNURF",0,0,0,0,3,0,0,0,0,3,3,3
"SNX12",1,0,0,0,2,0,0,0,0,3,3,3
"SNX20",0,0,0,0,2,1,0,0,0,3,3,3
"SNX22",0,0,0,0,3,0,0,0,0,3,3,3
"SNX4",0,0,0,0,3,0,0,0,0,3,3,3
"SNX6",1,0,0,0,0,0,0,2,0,3,3,3
"SORBS3",0,0,0,0,3,0,0,0,0,3,3,3
"SOX4",0,0,0,0,2,1,0,0,0,3,3,3
"SOX8",0,0,0,0,3,0,0,0,0,3,3,3
"SP5",0,2,0,0,1,0,0,0,0,3,3,3
"SPA17",0,0,0,0,2,0,0,1,0,3,3,3
"SPACA4",0,0,0,0,3,0,0,0,0,3,3,3
"SPATA46",0,0,0,0,3,0,0,0,0,3,3,3
"SPATA6",0,0,0,0,3,0,0,0,0,3,3,3
"SPATA7",0,0,0,0,2,1,0,0,0,3,3,3
"SPC25",0,0,0,0,3,0,0,0,0,3,3,3
"SPCS3",1,0,0,0,2,0,0,0,0,3,3,3
"SPDYC",1,1,0,0,1,0,0,0,0,3,3,3
"SPDYE6",0,0,0,0,3,0,0,0,0,3,3,3
"SPEF1",0,0,0,0,3,0,0,0,0,3,3,3
"SPHK1",2,0,0,0,1,0,0,0,0,3,3,3
"SPIC",0,1,0,0,2,0,0,0,0,3,3,3
"SPINK14",0,0,0,0,3,0,0,0,0,3,3,3
"SPO11",0,0,0,0,2,0,0,1,0,3,3,3
"SPRING1",0,1,0,0,2,0,0,0,0,3,3,3
"SPRY2",0,0,0,0,3,0,0,0,0,3,3,3
"SPRYD7",0,0,0,0,3,0,0,0,0,3,3,3
"SRD5A2",0,0,0,0,3,0,0,0,0,3,3,3
"SRD5A3",0,0,0,0,3,0,0,0,0,3,3,3
"SRGN",0,0,0,0,3,0,0,0,0,3,3,3
"SRP19",0,0,0,0,3,0,0,0,0,3,3,3
"SRP54",0,0,0,0,3,0,0,0,0,3,3,3
"SRSF9",0,1,0,0,2,0,0,0,0,3,3,3
"SSU72",0,1,0,0,2,0,0,0,0,3,3,3
"SSU72P8",0,0,0,0,3,0,0,0,0,3,3,3
"ST13",1,0,0,0,2,0,0,0,0,3,3,3
"STARD4",0,0,0,0,1,2,0,0,0,3,3,3
"STK17B",1,0,0,0,1,1,0,0,0,3,3,3
"STK19",0,0,0,0,3,0,0,0,0,3,3,3
"STMN1",0,0,0,0,3,0,0,0,0,3,3,3
"STMN3",0,0,0,0,3,0,0,0,0,3,3,3
"STOM",0,0,0,0,3,0,0,0,0,3,3,3
"STPG1",1,0,0,0,2,0,0,0,0,3,3,3
"STX6",0,0,0,0,3,0,0,0,0,3,3,3
"STXBP6",0,0,0,0,3,0,0,0,0,3,3,3
"SUB1",0,0,0,0,3,0,0,0,0,3,3,3
"SUCLG1",0,0,0,0,2,0,0,1,0,3,3,3
"SUCLG2",0,0,0,0,3,0,0,0,0,3,3,3
"SUDS3",0,2,0,0,0,1,0,0,0,3,3,3
"SULT1A2",0,0,0,0,2,1,0,0,0,3,3,3
"SULT1C4",0,0,0,0,3,0,0,0,0,3,3,3
"SULT2A1",0,0,0,0,3,0,0,0,0,3,3,3
"SUV39H2",0,0,0,0,3,0,0,0,0,3,3,3
"SVIP",0,0,0,0,3,0,0,0,0,3,3,3
"SYT13",0,0,0,0,3,0,0,0,0,3,3,3
"SYT15",1,0,0,0,2,0,0,0,0,3,3,3
"TAFA3",0,0,0,0,3,0,0,0,0,3,3,3
"TAL2",0,0,0,0,3,0,0,0,0,3,3,3
"TALDO1",0,0,0,0,3,0,0,0,0,3,3,3
"TAPBPL",0,0,0,0,3,0,0,0,0,3,3,3
"TAS2R20",3,0,0,0,0,0,0,0,0,3,3,3
"TAS2R43",0,0,0,0,3,0,0,0,0,3,3,3
"TAS2R46",0,0,0,0,3,0,0,0,0,3,3,3
"TATDN1",0,0,0,0,1,2,0,0,0,3,3,3
"TBCB",0,0,0,0,3,0,0,0,0,3,3,3
"TCAF2",0,0,0,0,3,0,0,0,0,3,3,3
"TCEAL5",0,0,0,0,3,0,0,0,0,3,3,3
"TCF21",0,0,0,0,3,0,0,0,0,3,3,3
"TCL1A",0,0,0,0,2,0,1,0,0,3,3,3
"TCL1B",0,0,0,0,1,2,0,0,0,3,3,3
"TDRD12",0,0,0,0,2,0,0,1,0,3,3,3
"TEDC2",1,0,0,0,1,0,0,1,0,3,3,3
"TENT5C",0,0,0,0,3,0,0,0,0,3,3,3
"TERF2",1,0,0,0,2,0,0,0,0,3,3,3
"TERF2IP",1,0,0,0,1,0,0,1,0,3,3,3
"TEX26",0,0,0,0,2,1,0,0,0,3,3,3
"TEX44",0,0,0,0,3,0,0,0,0,3,3,3
"TFAM",0,0,0,0,3,0,0,0,0,3,3,3
"TGIF2",0,0,0,0,3,0,0,0,0,3,3,3
"TGOLN2",0,0,0,0,3,0,0,0,0,3,3,3
"THAP10",1,0,0,0,2,0,0,0,0,3,3,3
"THAP3",0,0,2,0,1,0,0,0,0,3,3,3
"THAP8",1,0,0,0,2,0,0,0,0,3,3,3
"THOC7",0,2,0,0,1,0,0,0,0,3,3,3
"TIFA",0,0,0,0,2,1,0,0,0,3,3,3
"TIFAB",2,0,0,0,1,0,0,0,0,3,3,3
"TIPRL",1,0,0,0,2,0,0,0,0,3,3,3
"TIRAP",0,0,0,0,3,0,0,0,0,3,3,3
"TJAP1",0,0,0,0,3,0,0,0,0,3,3,3
"TLCD4",0,0,0,0,2,0,0,1,0,3,3,3
"TM7SF2",1,0,0,0,2,0,0,0,0,3,3,3
"TMBIM6",0,0,1,0,2,0,0,0,0,3,3,3
"TMCO1",0,0,0,0,1,1,0,1,0,3,3,3
"TMED10",0,0,0,0,3,0,0,0,0,3,3,3
"TMED5",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM101",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM106B",0,0,0,0,1,1,0,1,0,3,3,3
"TMEM106C",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM128",0,2,0,0,1,0,0,0,0,3,3,3
"TMEM138",0,0,0,0,2,1,0,0,0,3,3,3
"TMEM141",0,0,0,0,1,0,1,0,1,3,3,3
"TMEM143",1,0,0,0,1,1,0,0,0,3,3,3
"TMEM150A",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM17",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM170B",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM177",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM179B",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM182",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM196",1,0,0,0,0,2,0,0,0,3,3,3
"TMEM200B",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM201",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM205",0,0,0,0,2,1,0,0,0,3,3,3
"TMEM216",1,1,0,0,1,0,0,0,0,3,3,3
"TMEM229B",1,0,0,0,2,0,0,0,0,3,3,3
"TMEM236",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM244",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM248",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM51",0,0,0,0,3,0,0,0,0,3,3,3
"TMEM70",1,0,0,0,0,0,2,0,0,3,3,3
"TMEM95",0,0,0,0,3,0,0,0,0,3,3,3
"TMUB2",1,0,0,0,2,0,0,0,0,3,3,3
"TMX4",0,0,0,0,3,0,0,0,0,3,3,3
"TNFAIP6",0,0,0,0,3,0,0,0,0,3,3,3
"TNFAIP8",0,0,0,0,3,0,0,0,0,3,3,3
"TNFRSF17",0,1,0,0,2,0,0,0,0,3,3,3
"TNFRSF18",0,0,0,0,3,0,0,0,0,3,3,3
"TNFSF12",0,0,0,0,3,0,0,0,0,3,3,3
"TNFSF18",1,0,0,0,2,0,0,0,0,3,3,3
"TNFSF4",0,0,0,0,3,0,0,0,0,3,3,3
"TNFSF8",0,1,0,0,2,0,0,0,0,3,3,3
"TNNT1",0,0,0,0,3,0,0,0,0,3,3,3
"TOB1",0,0,0,0,3,0,0,0,0,3,3,3
"TOB2",0,0,0,0,3,0,0,0,0,3,3,3
"TOM1",0,0,0,0,2,1,0,0,0,3,3,3
"TOMM22",0,0,0,0,3,0,0,0,0,3,3,3
"TOR2A",0,0,0,0,3,0,0,0,0,3,3,3
"TOR4A",0,0,0,0,3,0,0,0,0,3,3,3
"TP53I3",0,1,0,0,1,1,0,0,0,3,3,3
"TP53RK",0,0,0,0,1,2,0,0,0,3,3,3
"TPH1",0,0,0,0,3,0,0,0,0,3,3,3
"TRA2B",0,0,0,0,3,0,0,0,0,3,3,3
"TRADD",0,0,0,0,3,0,0,0,0,3,3,3
"TRAF4",0,0,0,0,3,0,0,0,0,3,3,3
"TRAPPC2",0,0,0,0,3,0,0,0,0,3,3,3
"TRAPPC3",0,0,0,0,3,0,0,0,0,3,3,3
"TRAPPC4",0,0,0,0,3,0,0,0,0,3,3,3
"TRAPPC5",0,0,0,0,3,0,0,0,0,3,3,3
"TRAV22",0,0,0,0,3,0,0,0,0,3,3,3
"TREML1",0,0,0,0,3,0,0,0,0,3,3,3
"TREML2",0,0,0,0,3,0,0,0,0,3,3,3
"TRGC2",0,0,0,0,1,2,0,0,0,3,3,3
"TRH",0,0,0,0,1,0,0,2,0,3,3,3
"TRIB3",0,0,0,0,3,0,0,0,0,3,3,3
"TRIM11",0,0,0,0,3,0,0,0,0,3,3,3
"TRIM28",0,0,0,0,2,1,0,0,0,3,3,3
"TRIM44",0,0,0,0,3,0,0,0,0,3,3,3
"TRIM5",0,1,0,0,2,0,0,0,0,3,3,3
"TRMT2A",1,0,0,0,2,0,0,0,0,3,3,3
"TRMT2B",0,0,0,0,3,0,0,0,0,3,3,3
"TSEN15",1,0,0,0,2,0,0,0,0,3,3,3
"TSPAN13",0,0,0,0,3,0,0,0,0,3,3,3
"TSPAN9",0,0,0,0,2,1,0,0,0,3,3,3
"TSSK3",1,0,0,0,2,0,0,0,0,3,3,3
"TTC28",0,0,0,0,3,0,0,0,0,3,3,3
"TTC33",1,0,0,0,0,1,0,1,0,3,3,3
"TTC9B",0,0,0,0,3,0,0,0,0,3,3,3
"TTL",0,0,0,0,2,1,0,0,0,3,3,3
"TTR",0,0,0,0,3,0,0,0,0,3,3,3
"TUBB",1,0,0,0,2,0,0,0,0,3,3,3
"TVP23B",0,0,0,0,2,1,0,0,0,3,3,3
"TWF2",1,0,0,0,2,0,0,0,0,3,3,3
"TWIST1",0,0,0,0,3,0,0,0,0,3,3,3
"TXNDC15",0,0,0,0,3,0,0,0,0,3,3,3
"TXNDC5",0,0,0,0,3,0,0,0,0,3,3,3
"TXNL4B",0,0,0,0,1,2,0,0,0,3,3,3
"UBA52",0,0,0,0,3,0,0,0,0,3,3,3
"UBAP1",1,0,0,0,2,0,0,0,0,3,3,3
"UBB",2,0,0,0,1,0,0,0,0,3,3,3
"UBC",0,0,0,0,3,0,0,0,0,3,3,3
"UBE2C",0,0,0,0,3,0,0,0,0,3,3,3
"UBE2G2",0,0,0,0,3,0,0,0,0,3,3,3
"UBOX5",2,0,0,0,1,0,0,0,0,3,3,3
"UBXN2A",0,1,0,0,2,0,0,0,0,3,3,3
"UCK2",0,0,0,0,3,0,0,0,0,3,3,3
"UCN2",0,0,0,0,3,0,0,0,0,3,3,3
"UCN3",1,0,0,0,2,0,0,0,0,3,3,3
"UCP3",0,0,0,0,3,0,0,0,0,3,3,3
"UNC50",0,0,0,0,1,2,0,0,0,3,3,3
"UROD",0,1,0,0,2,0,0,0,0,3,3,3
"UTS2B",2,0,0,0,1,0,0,0,0,3,3,3
"VASH2",0,0,0,0,3,0,0,0,0,3,3,3
"VBP1",0,0,0,0,2,0,0,1,0,3,3,3
"VCPKMT",0,0,0,0,3,0,0,0,0,3,3,3
"VCX3A",0,0,0,0,3,0,0,0,0,3,3,3
"VCX3B",0,0,0,0,3,0,0,0,0,3,3,3
"VIM",0,0,0,0,3,0,0,0,0,3,3,3
"VN1R4",0,0,0,0,3,0,0,0,0,3,3,3
"VPS26B",0,0,0,0,3,0,0,0,0,3,3,3
"VPS37A",0,0,0,0,3,0,0,0,0,3,3,3
"VSIG10L",1,0,0,0,2,0,0,0,0,3,3,3
"VSIG2",1,0,0,0,2,0,0,0,0,3,3,3
"VSTM2B",0,0,0,0,3,0,0,0,0,3,3,3
"WBP2",1,0,0,0,2,0,0,0,0,3,3,3
"WDR18",1,0,0,0,1,1,0,0,0,3,3,3
"WDR73",1,0,0,0,2,0,0,0,0,3,3,3
"WDR89",0,0,0,0,3,0,0,0,0,3,3,3
"WFDC3",0,0,0,0,3,0,0,0,0,3,3,3
"WFDC8",1,0,0,0,2,0,0,0,0,3,3,3
"WNT5B",0,0,0,0,3,0,0,0,0,3,3,3
"WNT6",0,0,0,0,3,0,0,0,0,3,3,3
"WNT9B",0,0,0,0,3,0,0,0,0,3,3,3
"WSB1",0,0,0,0,3,0,0,0,0,3,3,3
"XBP1",0,0,1,0,2,0,0,0,0,3,3,3
"YAF2",0,1,0,0,2,0,0,0,0,3,3,3
"YBX3",1,0,0,0,2,0,0,0,0,3,3,3
"YIF1B",1,0,0,0,2,0,0,0,0,3,3,3
"YIPF6",0,0,0,0,2,0,0,1,0,3,3,3
"YOD1",0,0,0,0,3,0,0,0,0,3,3,3
"YPEL2",0,0,0,0,2,0,0,1,0,3,3,3
"ZAR1",0,0,0,0,2,0,0,0,1,3,3,3
"ZBED6CL",0,0,0,0,3,0,0,0,0,3,3,3
"ZBTB3",0,0,0,0,3,0,0,0,0,3,3,3
"ZBTB37",0,0,0,0,3,0,0,0,0,3,3,3
"ZBTB43",0,0,0,0,3,0,0,0,0,3,3,3
"ZBTB47",0,0,1,0,2,0,0,0,0,3,3,3
"ZBTB8A",0,0,1,0,1,1,0,0,0,3,3,3
"ZC3HAV1L",0,0,0,0,3,0,0,0,0,3,3,3
"ZCCHC17",0,0,0,0,3,0,0,0,0,3,3,3
"ZDHHC12",0,0,0,0,1,2,0,0,0,3,3,3
"ZDHHC13",0,1,0,0,2,0,0,0,0,3,3,3
"ZDHHC19",1,0,0,0,2,0,0,0,0,3,3,3
"ZDHHC21",0,0,0,0,3,0,0,0,0,3,3,3
"ZDHHC6",1,0,0,0,2,0,0,0,0,3,3,3
"ZFAND5",0,0,1,0,1,1,0,0,0,3,3,3
"ZFP36",2,0,0,0,1,0,0,0,0,3,3,3
"ZFYVE21",0,0,0,0,3,0,0,0,0,3,3,3
"ZNF138",0,0,0,0,3,0,0,0,0,3,3,3
"ZNF143",0,0,0,0,2,1,0,0,0,3,3,3
"ZNF146",0,0,0,0,3,0,0,0,0,3,3,3
"ZNF200",0,0,0,0,3,0,0,0,0,3,3,3
"ZNF250",0,0,0,0,3,0,0,0,0,3,3,3
"ZNF263",0,1,0,0,2,0,0,0,0,3,3,3
"ZNF324B",2,0,0,0,1,0,0,0,0,3,3,3
"ZNF343",0,0,0,0,2,1,0,0,0,3,3,3
"ZNF500",1,0,0,0,2,0,0,0,0,3,3,3
"ZNF512",0,0,0,0,1,2,0,0,0,3,3,3
"ZNF717",0,0,0,0,3,0,0,0,0,3,3,3
"ZNF727",0,0,0,0,3,0,0,0,0,3,3,3
"ZNF830",2,0,0,0,1,0,0,0,0,3,3,3
"ZNF845",0,0,0,0,3,0,0,0,0,3,3,3
"ZNHIT3",1,0,0,0,2,0,0,0,0,3,3,3
"ZNRF1",1,0,0,0,2,0,0,0,0,3,3,3
"ZRSR2",0,0,0,0,3,0,0,0,0,3,3,3
"ZSCAN10",0,0,0,0,3,0,0,0,0,3,3,3
"LRRD1",0,0,0,0,5,0,0,0,0,5,2,2
"ANAPC10",0,0,0,0,4,0,0,0,0,4,2,2
"ARHGAP23",2,0,0,0,2,0,0,0,0,4,2,2
"ATP23",0,0,0,0,4,0,0,0,0,4,2,2
"FAM205A",0,0,0,0,4,0,0,0,0,4,2,2
"LMAN2L",0,2,0,0,2,0,0,0,0,4,2,2
"ZNF679",0,0,0,0,4,0,0,0,0,4,2,2
"ZNF735",0,0,0,0,4,0,0,0,0,4,2,2
"ACOD1",0,0,0,0,2,1,0,0,0,3,2,2
"AKAP14",0,0,0,0,3,0,0,0,0,3,2,2
"ANKRD18B",0,0,0,0,2,1,0,0,0,3,2,2
"ANKRD39",1,0,0,0,2,0,0,0,0,3,2,2
"ARPC3",0,0,0,0,3,0,0,0,0,3,2,2
"B3GAT3",0,0,0,0,1,0,0,2,0,3,2,2
"B4GALT4",0,0,0,0,3,0,0,0,0,3,2,2
"BTLA",0,0,0,0,2,1,0,0,0,3,2,2
"C1orf158",0,0,0,0,2,1,0,0,0,3,2,2
"CLDN15",0,0,0,0,2,0,1,0,0,3,2,2
"DENND10",0,0,0,0,3,0,0,0,0,3,2,2
"DHRS13",1,0,0,0,2,0,0,0,0,3,2,2
"ENO4",0,0,0,0,3,0,0,0,0,3,2,2
"EPCAM",0,0,0,0,2,0,0,1,0,3,2,2
"FAM32A",0,0,0,0,2,0,0,1,0,3,2,2
"FNDC5",0,0,0,0,3,0,0,0,0,3,2,2
"GAPDH",1,0,0,0,2,0,0,0,0,3,2,2
"GAREM2",0,0,0,0,3,0,0,0,0,3,2,2
"GULP1",0,0,0,0,2,0,0,1,0,3,2,2
"H2AC21",0,0,1,0,2,0,0,0,0,3,2,2
"HNF4G",0,0,0,0,3,0,0,0,0,3,2,2
"ICAM3",0,0,0,0,3,0,0,0,0,3,2,2
"IGLV3-19",0,0,0,0,3,0,0,0,0,3,2,2
"KIR2DL4",1,0,0,0,2,0,0,0,0,3,2,2
"MEIG1",0,0,0,0,2,1,0,0,0,3,2,2
"MRAP",1,0,0,0,2,0,0,0,0,3,2,2
"MRPL30",0,0,0,0,3,0,0,0,0,3,2,2
"MTRF1",0,1,0,0,2,0,0,0,0,3,2,2
"MYL10",0,0,0,0,3,0,0,0,0,3,2,2
"MZT2B",1,1,0,0,1,0,0,0,0,3,2,2
"OGN",0,0,0,0,3,0,0,0,0,3,2,2
"OR2J1",0,0,0,0,3,0,0,0,0,3,2,2
"OR6P1",0,0,0,0,3,0,0,0,0,3,2,2
"PLPP3",0,0,0,0,3,0,0,0,0,3,2,2
"PLPP6",0,0,0,0,3,0,0,0,0,3,2,2
"POLR1C",0,0,0,0,2,0,0,1,0,3,2,2
"POTEC",0,0,0,0,1,2,0,0,0,3,2,2
"PVR",0,0,0,0,3,0,0,0,0,3,2,2
"PYCR1",1,0,0,0,2,0,0,0,0,3,2,2
"PYY",0,0,0,0,3,0,0,0,0,3,2,2
"RFXANK",1,1,0,0,1,0,0,0,0,3,2,2
"RGSL1",0,0,0,0,3,0,0,0,0,3,2,2
"RHBDL2",0,0,0,0,3,0,0,0,0,3,2,2
"RNF7",0,0,0,0,3,0,0,0,0,3,2,2
"SETD9",0,0,0,0,3,0,0,0,0,3,2,2
"SLC25A47",0,0,0,0,3,0,0,0,0,3,2,2
"SLC66A2",0,0,0,0,3,0,0,0,0,3,2,2
"SNRPA1",0,0,0,0,2,0,0,1,0,3,2,2
"SSC5D",0,0,0,0,3,0,0,0,0,3,2,2
"STARD7",1,0,0,0,2,0,0,0,0,3,2,2
"SYS1",0,0,0,0,3,0,0,0,0,3,2,2
"TAS2R31",0,0,0,0,3,0,0,0,0,3,2,2
"TERB1",0,0,0,0,3,0,0,0,0,3,2,2
"TMEM53",0,0,0,0,3,0,0,0,0,3,2,2
"TRAT1",0,0,0,0,3,0,0,0,0,3,2,2
"TTC4",0,0,0,0,2,1,0,0,0,3,2,2
"UBTD1",0,0,0,0,3,0,0,0,0,3,2,2
"WNT8B",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF716",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF814",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF860",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF879",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF90",0,0,0,0,3,0,0,0,0,3,2,2
"AAMDC",0,0,0,0,1,1,0,0,0,2,2,2
"ABHD11",0,0,0,0,2,0,0,0,0,2,2,2
"ABHD16B",0,0,0,0,2,0,0,0,0,2,2,2
"ABRACL",0,0,0,0,2,0,0,0,0,2,2,2
"AC004832.3",0,0,0,0,1,1,0,0,0,2,2,2
"AC005833.1",0,0,0,0,2,0,0,0,0,2,2,2
"AC093525.2",0,0,0,0,2,0,0,0,0,2,2,2
"AC104452.1",0,0,0,0,2,0,0,0,0,2,2,2
"AC107871.1",0,0,0,0,2,0,0,0,0,2,2,2
"AC144573.1",0,0,0,0,2,0,0,0,0,2,2,2
"AC245748.1",0,0,0,0,0,0,0,2,0,2,2,2
"ACBD7",1,0,0,0,1,0,0,0,0,2,2,2
"ACER3",0,0,0,0,2,0,0,0,0,2,2,2
"ACOT1",0,0,0,0,2,0,0,0,0,2,2,2
"ACOT6",0,0,0,0,2,0,0,0,0,2,2,2
"ACSM6",0,0,0,0,1,1,0,0,0,2,2,2
"ACTA2",0,0,0,0,2,0,0,0,0,2,2,2
"ACTL10",0,0,0,0,2,0,0,0,0,2,2,2
"ACTR2",0,0,0,0,2,0,0,0,0,2,2,2
"ACYP2",0,0,0,0,2,0,0,0,0,2,2,2
"ADAM20",0,0,0,0,1,1,0,0,0,2,2,2
"ADI1",0,0,0,0,2,0,0,0,0,2,2,2
"ADIPOR1",0,0,0,0,2,0,0,0,0,2,2,2
"AEN",0,0,0,0,2,0,0,0,0,2,2,2
"AGPAT2",0,0,0,0,2,0,0,0,0,2,2,2
"AHSA1",0,0,0,0,2,0,0,0,0,2,2,2
"AIFM2",0,0,0,0,2,0,0,0,0,2,2,2
"AIMP1",0,0,0,0,1,1,0,0,0,2,2,2
"AL035460.1",0,0,0,0,2,0,0,0,0,2,2,2
"ALG9",0,0,0,0,2,0,0,0,0,2,2,2
"ALKAL1",0,0,0,0,2,0,0,0,0,2,2,2
"ALKBH3",0,0,0,0,2,0,0,0,0,2,2,2
"ALYREF",0,0,0,0,2,0,0,0,0,2,2,2
"AMN",0,0,0,0,2,0,0,0,0,2,2,2
"AMT",0,0,0,0,2,0,0,0,0,2,2,2
"ANG",0,0,0,0,2,0,0,0,0,2,2,2
"ANGPTL8",0,0,0,0,2,0,0,0,0,2,2,2
"ANKRD23",0,0,0,0,2,0,0,0,0,2,2,2
"ANKRD34C",0,0,0,0,1,1,0,0,0,2,2,2
"ANKRD9",0,0,0,0,2,0,0,0,0,2,2,2
"ANKS3",0,0,0,0,2,0,0,0,0,2,2,2
"ANP32D",0,0,0,0,2,0,0,0,0,2,2,2
"AP001781.2",0,0,0,0,1,1,0,0,0,2,2,2
"AP1S2",0,0,0,0,2,0,0,0,0,2,2,2
"AP3S1",0,0,0,0,1,1,0,0,0,2,2,2
"APLN",0,0,0,0,2,0,0,0,0,2,2,2
"APOC4",0,0,0,0,2,0,0,0,0,2,2,2
"APOL1",0,0,0,0,2,0,0,0,0,2,2,2
"AQP11",1,0,0,0,1,0,0,0,0,2,2,2
"AQP12A",0,0,0,0,2,0,0,0,0,2,2,2
"AQP12B",0,0,0,0,2,0,0,0,0,2,2,2
"AQP5",0,0,0,0,2,0,0,0,0,2,2,2
"AREG",0,0,0,0,2,0,0,0,0,2,2,2
"ARF6",0,0,0,0,2,0,0,0,0,2,2,2
"ARG1",0,1,0,0,1,0,0,0,0,2,2,2
"ARHGDIA",0,0,0,0,2,0,0,0,0,2,2,2
"ARHGEF38",0,1,0,0,1,0,0,0,0,2,2,2
"ARL1",0,0,0,0,2,0,0,0,0,2,2,2
"ARL2",0,0,0,0,2,0,0,0,0,2,2,2
"ARL4A",0,0,0,0,2,0,0,0,0,2,2,2
"ARL4D",0,0,0,0,2,0,0,0,0,2,2,2
"ARL5A",0,0,0,0,0,2,0,0,0,2,2,2
"ARL8A",0,0,0,0,2,0,0,0,0,2,2,2
"ARL9",0,0,0,0,2,0,0,0,0,2,2,2
"ARMC10",0,0,0,0,1,1,0,0,0,2,2,2
"ARMC6",0,0,0,0,2,0,0,0,0,2,2,2
"ARMH1",0,0,0,0,2,0,0,0,0,2,2,2
"ARMS2",0,0,0,0,2,0,0,0,0,2,2,2
"ARPIN",0,0,0,0,2,0,0,0,0,2,2,2
"ARRDC4",0,0,0,0,0,2,0,0,0,2,2,2
"ASB1",0,0,0,0,2,0,0,0,0,2,2,2
"ASB10",1,0,0,0,1,0,0,0,0,2,2,2
"ASB12",1,0,0,0,1,0,0,0,0,2,2,2
"ASCL1",0,0,0,0,2,0,0,0,0,2,2,2
"ASGR2",0,0,0,0,2,0,0,0,0,2,2,2
"ASIP",0,0,0,0,2,0,0,0,0,2,2,2
"ASNS",0,0,0,0,1,1,0,0,0,2,2,2
"ASRGL1",0,0,0,0,2,0,0,0,0,2,2,2
"ATP5MC2",0,0,0,0,2,0,0,0,0,2,2,2
"ATP5MC3",0,0,0,0,2,0,0,0,0,2,2,2
"ATP5MD",2,0,0,0,0,0,0,0,0,2,2,2
"ATP6V1D",0,0,0,0,2,0,0,0,0,2,2,2
"ATP6V1G2",0,0,0,0,2,0,0,0,0,2,2,2
"ATPAF1",0,0,0,0,2,0,0,0,0,2,2,2
"ATRAID",0,0,0,0,2,0,0,0,0,2,2,2
"AUNIP",0,0,0,0,2,0,0,0,0,2,2,2
